MFE,FETE,FMSE,ED
-0.7,-1.03,0.58097,2.05
-1,-1.57,0.397975,2.75
-3.6,-3.77,0.759349,0.83
-1.2,-1.7,0.444615,4.74
0,-0.09,0.867638,0.43
-1.6,-1.77,0.764416,0.71
-3.4,-4.04,0.356677,4.23
0,-0.44,0.488766,2.4
-2.3,-2.99,0.326661,4.61
0,-0.37,0.546786,2.59
0,-0.21,0.707947,1.22
0,-0.56,0.402553,3.45
0,-0.02,0.969589,0.06
0,-0.24,0.680085,1.6
0,-0.04,0.941538,0.25
0,-0.26,0.65681,1.44
-2.2,-2.71,0.433828,2.13
0,-1.01,0.193956,3.85
-1.2,-1.63,0.50138,1.27
-1.3,-1.88,0.387894,1.63
0,-0.01,0.987031,0.04
0,-0.73,0.306914,2.59
-1.6,-1.71,0.842216,0.95
-2.7,-3.12,0.502714,0.69
0,-0.35,0.563904,1.42
-4.1,-4.66,0.402708,3.6
-0.1,-0.68,0.390203,2.53
-0.6,-1.21,0.373466,2.62
-3,-3.3,0.616979,0.71
-0.3,-0.88,0.388071,2.06
0,-0.73,0.306433,3.01
0,-0.19,0.73582,0.94
-1.6,-1.87,0.645335,1.52
-0.9,-1.4,0.44704,2.48
0,-0.65,0.34841,3.07
-3.7,-3.9,0.72278,1.32
0,-0.22,0.698429,1.39
0,-0.37,0.54727,2.05
-0.9,-1.25,0.570411,2.21
0,-0.7,0.323174,3.2
-5.3,-5.7,0.519075,1.07
-0.8,-1.01,0.708211,1.51
0,-0.01,0.983521,0.05
0,-0.14,0.802766,0.87
0,-0.08,0.878315,0.44
0,-0.31,0.607992,1.12
0,-0.04,0.934656,0.18
-0.9,-1.3,0.52253,2.65
0,-0.07,0.895678,0.39
-0.1,-1.07,0.206972,3.94
0,-0.23,0.692575,1.05
-0.6,-0.87,0.649789,1.46
0,0,0.999294,0
-1.4,-1.82,0.509925,1.24
-0.7,-1.38,0.333916,4
0,-0.01,0.97892,0.07
0,-0.24,0.672403,1.34
-1.8,-2.63,0.259866,5.93
0,-0.63,0.358688,2.45
0,-0.46,0.470877,1.79
-7,-7.03,0.948849,0.16
0,-0.17,0.752975,1.01
0,-0.53,0.422283,2.95
0,-0.04,0.940643,0.24
-0.2,-0.73,0.425337,2.28
-1.1,-1.3,0.723471,1.1
-1.8,-2.76,0.209263,5.77
0,-0.25,0.671489,1.29
-3.3,-3.35,0.92707,0.24
0,-1.16,0.152261,4.38
-2.2,-2.29,0.867308,0.5
0,-0.85,0.250423,3.29
0,-0.16,0.77017,1.03
-3.3,-3.34,0.932085,0.52
-5.3,-5.73,0.494465,1.47
0,-0.23,0.692095,1.18
-2.9,-3.72,0.265374,7.19
-1.8,-1.93,0.811829,1.23
-2.3,-2.4,0.850896,0.56
-3.5,-3.98,0.461757,1.7
-3.9,-4.28,0.540481,1.93
-5.5,-5.89,0.534786,1.13
-5.3,-5.39,0.857581,0.43
0,-0.85,0.252734,3.35
0,-0.27,0.650247,1.42
0,-0.96,0.209068,3.1
-2.3,-2.54,0.680643,3.23
-2.8,-3.05,0.670219,0.7
-2.2,-2.4,0.725099,0.69
-3.3,-3.66,0.56049,3.73
-4.4,-4.76,0.558986,0.92
0,-0.79,0.278773,3.77
-2,-2.17,0.757987,2.72
-0.1,-1.11,0.195498,4.48
-5.8,-6.78,0.204654,3.35
-0.8,-1.28,0.460487,2.19
-1,-1.75,0.295601,4.53
0,-0.49,0.450478,2.35
-1.3,-1.91,0.369732,2.14
-7.5,-7.54,0.94048,0.13
-3.5,-3.94,0.48673,5.12
-2.4,-2.91,0.435839,5.19
-3.9,-4,0.856158,1.59
-0.7,-1.46,0.290164,4.47
-4.3,-4.52,0.696507,2.2
-1.6,-2.19,0.384985,2.4
-6.5,-6.57,0.885444,0.85
-2.7,-3.17,0.466691,3.56
-5.5,-5.75,0.668476,0.64
-7.3,-7.63,0.588923,1.11
-2.1,-2.93,0.260943,5.58
-2.9,-3.19,0.626359,3.95
0,-0.2,0.719002,1
-0.8,-1.51,0.31757,2.97
0,-0.21,0.710891,1.21
0,-0.37,0.550082,1.87
0,-0.73,0.307783,3.31
-1.6,-1.98,0.535874,1.52
-0.4,-1.07,0.33989,2.53
-0.1,-0.61,0.436122,2.88
-1.5,-2.15,0.348514,5.81
0,-0.42,0.504312,1.93
-0.5,-1.52,0.19054,3.59
0,-0.42,0.507417,2.2
-1,-1.6,0.378637,3.23
-3.9,-4.01,0.833952,0.76
-2.4,-2.69,0.623934,2.93
-0.5,-1.29,0.278916,4.12
0,-0.23,0.689753,1.31
0,-0.26,0.659202,1.48
-2,-2.47,0.464578,2.28
-0.3,-0.83,0.422329,2.87
0,-0.12,0.821521,0.59
0,-0.06,0.906468,0.31
-2.7,-3.31,0.370669,2.49
-0.1,-0.66,0.402047,2.01
0,-0.29,0.628844,2.13
-0.2,-0.68,0.462537,1.68
0,-0.35,0.570247,1.65
-1.7,-1.83,0.805289,0.55
-1.5,-2.44,0.218467,4.97
-5.2,-5.35,0.779755,0.84
-2,-2.13,0.805509,1.54
-5.8,-6.16,0.556953,1.25
-7,-7.02,0.967619,0.1
-1.7,-2.37,0.334957,4.35
-5.1,-5.18,0.873334,0.55
-1.4,-2.01,0.373483,4.61
-1.1,-1.98,0.24109,4.87
-2.5,-2.69,0.735004,1.27
-0.5,-0.77,0.644772,1.13
-3.3,-3.66,0.558808,4.25
-2.1,-2.86,0.293037,5.71
-6,-6.21,0.716483,3.78
0,-0.51,0.43465,1.36
-2.5,-2.96,0.474184,1.48
-1.2,-1.8,0.376032,2.22
-1.2,-1.48,0.63396,1.89
-1,-1.74,0.300565,3.84
-0.4,-1.34,0.21733,3.79
-4.7,-4.79,0.859822,0.27
-0.4,-0.94,0.419625,2.98
-3.9,-4.7,0.273514,6.94
-5.8,-5.97,0.755083,1.01
-3,-3.47,0.468053,3.82
0,-1.04,0.18569,3.76
-2.8,-3.07,0.643752,1.73
0,-0.24,0.679479,1.3
-1.2,-1.78,0.392453,3.3
-0.9,-1.75,0.251652,4.28
0,-0.82,0.262432,2.68
-2,-2.55,0.408214,3.48
-3.3,-3.33,0.95171,0.43
-7.5,-7.61,0.839415,0.3
0,-0.98,0.205042,2.91
-1.1,-1.77,0.339092,4.17
-3.5,-4.36,0.247357,7.05
-0.7,-1.32,0.364436,3.12
-0.3,-1.2,0.231127,4.03
-1.7,-2,0.612525,3.06
-1.1,-1.64,0.417512,2.41
0,-0.28,0.633177,1.16
-0.6,-1.19,0.38181,3.21
-2.7,-2.97,0.643979,3.82
-3.1,-3.2,0.845342,1.81
-3.4,-3.8,0.526149,2.19
-7.5,-7.54,0.939866,0.57
-4.1,-4.14,0.930336,0.78
0,-0.68,0.332491,3.67
-4.5,-4.54,0.938912,0.24
-1.3,-1.68,0.540543,1.8
-3.2,-3.52,0.59461,5.24
-3.7,-4.19,0.452854,1.55
0,-0.43,0.499875,1.98
-5.1,-5.45,0.566127,1.99
-2.5,-2.64,0.795992,2.24
-3,-3.46,0.471402,5.16
-8.3,-8.35,0.928669,1.07
-5.7,-5.97,0.640796,3.77
-5.9,-6.11,0.707549,0.94
-2.4,-3.29,0.236133,4.32
-4.7,-4.93,0.688224,3.66
-1.6,-1.74,0.801572,1.44
-5.3,-5.77,0.463711,1.27
-2,-2.34,0.573257,3.96
-1,-1.64,0.352831,4.36
0,-0.13,0.81019,0.96
-4,-4.08,0.877369,0.91
-1.2,-1.3,0.849626,0.61
-2.8,-3.13,0.585386,4.21
-0.2,-1.16,0.208935,4.64
-3.6,-3.74,0.798518,1.31
-2.6,-2.97,0.551815,3.66
-1.4,-1.93,0.420488,3.26
-1.6,-2.11,0.439019,3.78
-1.4,-1.66,0.653776,1.79
-1.3,-1.9,0.377938,4.58
-5.5,-6.22,0.309459,3.83
-8.6,-8.83,0.687955,0.71
0,-0.46,0.476651,1.82
0,-0.23,0.683192,0.91
-1.1,-2.07,0.207772,4.82
-2.5,-2.81,0.60018,1.18
-6.1,-6.29,0.733444,1.14
-5,-5.2,0.725079,1.6
-5.2,-5.84,0.35367,5.46
-3.7,-4.57,0.2437,3.89
0,-0.16,0.775519,0.9
-0.9,-1.49,0.385046,2.46
-1.4,-1.68,0.634804,2.05
-1.1,-1.35,0.665687,2.29
-2.6,-3.49,0.23486,4.44
-2.1,-2.34,0.682213,0.66
-5.5,-5.51,0.979698,0.08
-3.6,-3.72,0.823869,0.57
-6.9,-7.38,0.455722,0.94
-4.1,-4.77,0.335251,3.69
0,-0.01,0.989028,0.02
-1.9,-2.17,0.649693,2.93
-2,-2.08,0.88475,0.64
-0.7,-0.92,0.703342,1.06
-0.7,-0.88,0.752278,0.75
-3.5,-3.83,0.581677,1.76
0,-0.55,0.411994,1.9
-0.8,-1.43,0.359576,3.07
-1.8,-2.09,0.624811,2.75
-3.7,-4.1,0.518541,2.49
0,-0.3,0.612555,1.47
-1.3,-2.16,0.247069,4.43
-6.3,-6.67,0.551789,1.99
-3.5,-3.64,0.797784,0.76
-0.4,-1.09,0.328474,2.88
-1.1,-1.76,0.345423,3.85
-2.9,-3.34,0.490821,4.84
-1.9,-2.16,0.658665,2.36
0,-0.69,0.326721,3.25
-2.4,-2.9,0.444386,2.08
-3.1,-3.49,0.528557,4.65
-7,-7.5,0.447174,1.36
-4.3,-4.61,0.603617,3.07
0,-0.61,0.369229,2.44
-2.4,-2.53,0.804831,0.61
-0.4,-0.87,0.463522,2.17
-2.3,-3.02,0.311287,5.29
-1,-1.39,0.534227,2.22
-2.5,-3.04,0.414703,4.82
0,-0.95,0.212472,3.66
-1.5,-1.73,0.688326,2.26
-0.4,-0.75,0.568947,1.56
-1.9,-2.51,0.369297,5.19
-2.6,-2.88,0.634538,2.92
-4.5,-4.95,0.485306,4.7
-0.7,-1.01,0.60203,2.02
-4.1,-4.13,0.960103,0.19
0,-0.18,0.748191,1.31
-3.5,-4.25,0.295828,6.69
0,-0.27,0.644927,1.49
-0.4,-1.07,0.334583,2.79
-4.1,-4.12,0.971828,0.11
-0.8,-1.85,0.18134,3.23
-4,-4.53,0.421536,4.34
-4.1,-4.29,0.740583,2.44
-0.8,-1.42,0.36427,3.02
-0.7,-0.92,0.701302,1.36
0,-0.43,0.498421,1.97
0,-0.82,0.264263,3.01
-3.3,-4.44,0.157091,4.48
-15.8,-15.82,0.97067,0.06
-4.5,-4.61,0.832303,0.96
-3.8,-4.23,0.501313,0.81
-7.1,-7.22,0.827919,2.62
-5,-5.19,0.733173,1.27
0,-0.33,0.582927,1.24
-6.4,-6.41,0.980661,0.04
-7.7,-7.74,0.930903,0.6
-2.6,-3.44,0.25573,5.54
-2.1,-2.93,0.26114,5.38
-4.5,-4.66,0.775799,1.84
0,-0.64,0.354941,2.44
0,-0.51,0.440193,1.77
-4.6,-4.74,0.791812,0.38
-0.8,-1.2,0.522161,2.9
-0.1,-0.66,0.40478,2
-3.3,-3.62,0.593968,1.54
-3.3,-3.87,0.396628,5.16
-5.3,-5.46,0.77618,1.73
0,-0.34,0.572986,1.65
-1.3,-1.76,0.475417,2.15
-1.6,-1.82,0.703033,0.71
-6.5,-6.79,0.627498,1.32
-2.7,-2.88,0.742833,1.74
-4.1,-4.25,0.781839,1.88
-1.1,-1.87,0.286082,5.07
-3.8,-3.96,0.777407,2.23
-2.6,-3.13,0.421712,3.41
-1.9,-2.17,0.646749,2.93
-1.4,-1.62,0.698259,2.3
-1.4,-2.05,0.348343,4.56
-5.1,-5.33,0.685258,0.5
-4.3,-4.64,0.580271,2.89
-3.4,-3.51,0.839354,1.96
-8.6,-8.67,0.899706,0.36
-8.3,-8.47,0.76333,2.33
-4.1,-4.82,0.308777,3.09
-4.2,-4.65,0.482993,3.28
-6.8,-6.87,0.890445,0.44
-6,-6.54,0.415434,2.3
-1.1,-1.71,0.374263,1.9
-5.8,-6.25,0.485547,3.63
-6.2,-7.03,0.260086,3.81
-2.2,-2.37,0.75759,1.01
-3.3,-3.88,0.389928,4.73
-3.1,-4.25,0.155058,3.01
-3,-3.46,0.475295,0.99
-3.6,-4.04,0.489796,4.08
-7.4,-8.06,0.343602,2.5
-4.2,-4.43,0.68908,1.04
-3.7,-4.35,0.349962,5.19
-3.1,-3.63,0.421158,4.08
-3.3,-3.54,0.67869,3.89
-11.7,-11.82,0.817837,0.4
-1.8,-2.81,0.193852,5.71
-2.7,-2.9,0.723693,1.41
-8.1,-8.12,0.973485,0.07
-1.7,-2.06,0.559152,3.2
-2.1,-2.88,0.280434,4.39
-1.9,-2.69,0.276775,4.42
-2.9,-3.31,0.511497,4.2
-1.9,-2.05,0.782695,1.47
-2.6,-3.25,0.347856,5.48
-1.5,-1.67,0.759326,2.17
-1.4,-2.02,0.367539,3.25
-2.1,-2.18,0.876764,0.97
-4.9,-4.97,0.894615,0.74
-1,-2.07,0.176711,4.77
-3.9,-4.01,0.841885,1.2
-1.1,-1.21,0.838111,0.61
-3,-3.11,0.831104,2.08
-1.1,-1.58,0.461381,3.2
-2.6,-3.03,0.493843,3.96
-1,-1.37,0.549772,2.74
-4.8,-4.85,0.92929,0.88
-1.2,-1.72,0.432715,2.56
-3.4,-4.08,0.333413,4.84
-0.5,-1.52,0.191703,4.15
-3.9,-4.11,0.707677,2.22
-0.6,-1.53,0.220409,3.99
-3.2,-3.68,0.459426,4.96
-2.9,-3.13,0.689125,1.13
0,-0.38,0.541986,1.77
-3.5,-4.82,0.118357,4.39
-0.7,-1.25,0.412122,2.81
-5.1,-5.15,0.928533,0.33
-4.6,-5.02,0.50422,1.06
-2.3,-2.54,0.674558,0.81
-0.6,-1.24,0.353437,4.25
-7.6,-8.04,0.49258,0.76
0,-0.03,0.946723,0.17
-1.3,-2.09,0.275418,4.82
-1.8,-2.02,0.695347,1.54
-1,-1.86,0.247383,4.59
-1.7,-1.76,0.906967,0.73
0,-0.29,0.624834,1.42
0,-0.74,0.300938,2.72
0,-1.06,0.179928,3.73
-2.5,-3.34,0.257001,3.55
-2,-2.2,0.718032,0.73
0,-0.69,0.325956,3.07
0,-0.08,0.875743,0.47
-3.3,-3.57,0.646422,1.02
-0.7,-0.92,0.701279,1.08
-5.4,-5.47,0.899122,0.2
0,-0.11,0.8358,0.55
-4.7,-5.46,0.291069,2.55
-3.1,-3.24,0.798618,1.73
-1.9,-2.69,0.279765,5.81
-3.9,-4.28,0.536441,2.87
-6,-6.03,0.958798,0.31
-2,-2.88,0.241239,5.07
-4.1,-4.44,0.579891,1.3
-3.1,-3.73,0.359216,5.31
-2.3,-3.06,0.292263,3.56
-1.4,-1.87,0.465324,3.09
-2.9,-3.04,0.797859,0.78
-3.5,-3.55,0.928271,0.29
-2.6,-2.77,0.759419,2.34
-2.4,-2.66,0.653878,3.2
-1.4,-1.54,0.797984,1.54
-0.2,-0.9,0.323695,4.06
0,-0.42,0.509426,2.19
0,-0.81,0.268966,3.75
-0.8,-0.97,0.760877,1.16
0,-0.81,0.267863,3.96
-0.8,-1.33,0.423739,2.55
-0.8,-1.19,0.531619,2.78
0,-0.61,0.372094,2.92
0,-1.06,0.178224,4.54
-1,-1.48,0.457194,3.59
-1.1,-1.55,0.479955,3.67
-3.8,-4.27,0.466589,2.72
-0.8,-1.13,0.584399,2.53
0,-0.43,0.49829,1.71
-0.9,-1.65,0.295382,2.94
-1.9,-2.5,0.3784,3.87
-0.3,-0.93,0.359845,2.9
-4,-4.08,0.885423,0.94
-5,-5.03,0.95591,0.18
-3.4,-3.6,0.721212,1.25
-4.3,-4.48,0.748675,3.24
-4.1,-4.5,0.524552,2.49
-4,-4.48,0.46231,1.46
-3.6,-3.75,0.784896,1.74
-2.1,-2.49,0.528136,2.99
-2.5,-2.67,0.757474,2.33
-2.5,-2.53,0.945122,0.45
-2.5,-3.23,0.304724,5.2
-7,-7.03,0.956931,0.45
-7.1,-7.42,0.595147,4.95
-6.6,-6.8,0.718654,3.93
-0.6,-1.39,0.278984,4.22
-2.6,-3.2,0.376476,4.2
-0.7,-1.68,0.202864,4.65
0,-0.04,0.94162,0.21
-0.1,-0.89,0.27975,3.04
-4.9,-5.14,0.677675,1.31
-3.7,-4.18,0.458348,0.7
-0.6,-1.03,0.501001,3.16
0,-0.65,0.347434,3.32
0,-0.29,0.628366,2.25
-1.2,-1.75,0.409777,2.95
-2.2,-2.69,0.448151,4.16
0,-0.31,0.602006,2.26
-3.2,-3.35,0.785201,1.71
-2.8,-2.92,0.827201,0.46
-4.7,-5.13,0.495814,2.22
-3.3,-3.32,0.974909,0.14
0,-0.59,0.381083,2.17
-3.1,-3.21,0.836761,1.78
-1.7,-2.14,0.492095,1.61
0,-0.3,0.610144,1.37
0,-0.02,0.97584,0.05
-0.1,-0.91,0.269848,2.77
0,-0.04,0.936903,0.19
0,-0.41,0.517729,2.24
0,-0.55,0.410965,3.13
-2.4,-2.64,0.67506,0.78
-2.7,-2.91,0.711142,0.64
0,-0.94,0.216625,3.5
-1.2,-1.79,0.384976,2.59
-0.1,-0.84,0.301529,3.49
0,-0.74,0.301126,2.99
-4.7,-5.14,0.493501,0.93
-0.5,-1.32,0.263839,3.67
0,-0.1,0.851578,0.85
0,-0.11,0.837607,0.52
-2.9,-3.83,0.220997,2.74
-2.5,-2.89,0.529169,3.89
0,-0.51,0.437442,2.64
0,-0.43,0.501332,2.02
-0.6,-1.2,0.379743,3.08
0,-0.08,0.87868,0.58
0,-0.74,0.303166,3.15
0,-0.02,0.968639,0.07
-1.2,-2.27,0.177242,5.43
-1.1,-2.25,0.154753,5.65
-0.5,-1,0.441153,2.58
0,-0.79,0.277309,2.56
0,-0.01,0.984846,0.03
0,0,0.997661,0.01
-0.2,-1.14,0.216485,3.51
-1.4,-1.79,0.532756,2.98
-2.5,-2.59,0.860589,0.79
0,-0.25,0.663001,1.35
-4,-4.22,0.701693,0.89
0,-0.05,0.92863,0.22
0,-0.21,0.716797,0.97
-0.1,-0.75,0.349393,2.46
-0.7,-0.9,0.725916,0.85
-0.2,-0.98,0.283872,4.46
-1.6,-1.68,0.873647,0.72
-1.6,-2.53,0.221339,5.4
-0.6,-0.84,0.679377,1.07
-1.9,-2.06,0.765787,1.24
-1.9,-2.37,0.467126,4.62
0,-0.06,0.902371,0.33
0,-0.07,0.891876,0.36
-5.6,-5.8,0.719605,3.56
0,-0.83,0.260002,3.45
-2.8,-2.96,0.770269,2.55
0,-0.01,0.976777,0.05
-2.2,-2.84,0.351833,1.76
-1.5,-1.8,0.614893,1.31
-0.3,-0.88,0.387834,3.15
-2.7,-2.87,0.762012,1.79
0,-0.19,0.733543,1.38
0,-0.16,0.775758,0.77
-2.8,-3.28,0.460183,2.13
0,-0.56,0.400474,2.84
-1,-1.57,0.397073,1.28
-4.2,-4.31,0.842879,0.78
-1.3,-1.93,0.360331,4.05
-1.2,-1.71,0.440096,2.32
-1.5,-2.21,0.31384,4.37
-2.3,-2.44,0.79858,0.77
-4.2,-4.5,0.612762,1.75
-2.8,-2.91,0.840115,0.66
-3.7,-4.47,0.288662,5.5
0,-0.23,0.692607,1.42
-0.1,-1,0.234038,3.38
0,-0.6,0.374835,2.96
-3.4,-3.59,0.735704,0.95
-0.4,-1.19,0.276134,3.8
0,-0.3,0.619447,2.21
0,-0.53,0.424707,2.76
0,-0.48,0.455625,2.4
0,-0.37,0.549927,1.95
-0.2,-0.82,0.367444,3.01
0,-0.92,0.223234,3.99
0,0,0.995168,0.01
0,-0.05,0.928723,0.24
0,-0.56,0.403534,3.81
0,-0.02,0.966077,0.1
0,-0.68,0.330124,2.97
-1.6,-2.57,0.208833,5.88
-4.5,-4.92,0.502304,0.74
-0.4,-0.89,0.453654,2.25
0,-0.31,0.608799,1.63
-2.3,-3.75,0.0949725,5.68
-0.5,-1.11,0.368768,3.41
-1.6,-2.35,0.29463,4.04
-4.5,-4.8,0.612023,0.76
-3.7,-4.1,0.518811,3.62
0,-0.35,0.567719,1.49
-1.2,-1.53,0.584673,1.3
-0.5,-1.09,0.385762,2.9
-0.9,-1.26,0.5553,2.03
0,-0.59,0.386238,1.91
-0.7,-1.03,0.590176,1.37
-2.9,-3.07,0.75516,0.81
-0.2,-0.86,0.344843,3.51
-1.5,-1.67,0.753458,0.98
0,-0.22,0.702058,1.41
0,-0.49,0.450869,2.47
-0.7,-1.48,0.283317,3.83
-0.7,-1.33,0.358718,4.24
-0.2,-0.69,0.454069,1.98
-0.9,-1.33,0.494952,3.32
-1.9,-2.09,0.736136,0.78
0,-0.19,0.734178,1.11
0,-0.15,0.78268,0.97
-0.5,-0.89,0.532936,1.92
-6.4,-6.7,0.613221,0.51
-5.6,-5.72,0.817519,0.49
-0.7,-1.07,0.549995,2.21
0,-0.05,0.925244,0.32
-0.2,-0.68,0.461235,2.07
0,-0.02,0.966096,0.1
0,0,0.995579,0.01
0,-0.13,0.816284,0.98
0,-0.3,0.609709,1.72
0,-0.1,0.854107,0.5
0,-0.04,0.944214,0.2
0,-0.32,0.595772,1.8
-2.5,-2.56,0.900684,0.35
0,-0.02,0.970885,0.09
-6,-6.37,0.551165,1.61
0,-0.02,0.960635,0.1
-0.3,-1.44,0.157501,4.46
-4.7,-5.46,0.289507,3.99
-1.3,-1.86,0.400771,4.36
-2.5,-2.68,0.740992,2.11
-1.6,-1.77,0.75918,1.49
-0.2,-0.91,0.316828,3.76
-7.5,-7.76,0.656406,0.53
0,-0.02,0.972942,0.08
-0.8,-1.07,0.648863,1.23
0,-0.4,0.525879,2.29
-0.1,-0.65,0.410649,2.5
-0.1,-0.64,0.416723,2.86
-0.8,-1.74,0.216258,4.09
0,-0.15,0.783251,0.85
-7.3,-7.87,0.399534,1.07
-1.5,-1.82,0.5991,2.48
-2,-2.37,0.551847,3.65
0,-0.58,0.388805,3.27
-2.7,-2.96,0.651511,2.04
0,-0.58,0.392612,2.73
-1.6,-2.12,0.427534,4.16
0,-0.14,0.799862,0.85
-4.8,-4.88,0.883249,0.22
0,-0.64,0.352288,2.25
-2.6,-2.79,0.731097,0.8
-2.9,-3.13,0.68814,2.92
0,-0.26,0.65893,1.3
-1.6,-2.19,0.383014,2.08
-2.3,-2.46,0.773466,1.18
-2.2,-2.71,0.438218,1.46
-1.3,-2.09,0.277139,5.09
-1.5,-1.97,0.469235,3.32
-1.4,-1.72,0.592482,1.47
-2.9,-3.43,0.421767,5.23
-1.5,-1.96,0.474689,3.29
-2.5,-3.31,0.268177,3.94
-2,-2.62,0.364998,2.71
-0.8,-1.43,0.36133,3.59
0,-0.31,0.60475,1.54
-0.8,-1.7,0.232088,4.13
-1.7,-2.08,0.539482,4.2
-1,-1.19,0.733154,1.53
-1.3,-1.5,0.723457,1.94
-0.8,-1.36,0.401217,3.74
-1.9,-2.78,0.239133,3.78
0,-0.19,0.734672,1.09
-2.7,-3.52,0.265444,2.66
-3.4,-3.51,0.835759,0.47
0,-0.3,0.611735,1.81
-1.8,-2.35,0.406732,2.59
0,-0.48,0.459421,2.43
-0.6,-0.91,0.604649,1.96
-1,-1.77,0.284991,4.06
-2.3,-2.84,0.418156,2.17
0,-0.26,0.660619,1.69
0,-0.08,0.881965,0.4
0,-0.72,0.309079,2.67
-3.9,-3.96,0.910033,0.51
-3.3,-3.44,0.795877,0.44
0,-0.09,0.857924,0.41
-1.3,-1.46,0.774469,1.2
-1,-1.72,0.311207,5.27
-0.4,-1.11,0.315073,3.46
-0.8,-1.13,0.590029,2.54
-1,-1.56,0.402905,1.69
0,-0.13,0.816182,0.83
0,-0.34,0.572616,1.75
-1.2,-1.65,0.485558,2.4
-0.3,-1.35,0.181616,4.42
0,-0.89,0.234286,2.69
-0.2,-0.96,0.293033,2.83
-4,-4.13,0.815013,1.06
-0.8,-1.46,0.342853,3.84
-4.3,-4.92,0.364662,1.04
0,-0.04,0.941043,0.21
0,-0.03,0.945856,0.2
-0.2,-1.04,0.25708,3.91
0,-0.44,0.490758,2.55
0,0,0.998462,0
0,-0.08,0.871626,0.77
-0.1,-0.65,0.408951,1.99
-1,-2.06,0.178765,6.07
-1.5,-2.12,0.363921,3.37
-0.9,-1.6,0.320047,3.98
0,-0.65,0.350303,2.97
-1.7,-2.48,0.282624,3.4
0,-0.83,0.261776,3.57
0,-0.07,0.892554,0.33
0,-0.01,0.979902,0.05
-2.6,-3.45,0.251499,5.3
-1.2,-1.5,0.617916,2.74
-0.2,-0.79,0.381288,2.55
-2.4,-2.63,0.692481,1.25
-2.5,-2.99,0.450644,3.86
-1.7,-2,0.610841,1.76
-4.9,-5.05,0.786948,1.1
-1.9,-2.5,0.380547,2.13
-1.1,-1.63,0.42598,4.43
0,-0.38,0.543581,2.27
-4.6,-4.92,0.597741,3.7
-1.9,-2.36,0.470369,4.47
-2,-2.51,0.438717,2.62
-0.8,-1.02,0.697037,1.7
-1.3,-1.74,0.490237,2.89
-1,-1.63,0.359411,4.51
-1.8,-2.69,0.234194,4.85
0,-1.05,0.180827,4.83
-3.3,-3.4,0.845449,1.54
-2.6,-2.97,0.545029,1.07
-4.3,-4.32,0.970957,0.15
-3.4,-3.45,0.928112,0.39
-3.5,-3.63,0.806834,0.8
-0.4,-1.51,0.165984,4.89
-1.9,-2.07,0.755448,1.78
-3.2,-3.74,0.416007,2.16
-6.1,-6.11,0.978771,0.07
-0.4,-0.72,0.595986,1.41
-0.2,-0.86,0.345478,3.22
-5.7,-5.76,0.912296,0.33
-4.1,-4.67,0.39866,1.36
-5,-5.02,0.969646,0.16
-4.5,-4.76,0.659087,1.93
-1.7,-2.07,0.551075,1.59
0,-0.99,0.200378,4.28
-0.8,-1.23,0.501607,2.83
-5.4,-5.47,0.896635,0.46
-3.5,-3.84,0.573186,4.27
-0.6,-1.29,0.326434,3.43
-5.1,-5.61,0.439895,0.79
-4.7,-4.84,0.803228,0.48
0,-0.33,0.584266,1.62
0,-0.61,0.368773,2.42
0,-0.59,0.383872,2.64
0,-0.33,0.587532,1.5
0,-0.03,0.949916,0.18
-2,-2.18,0.742758,1.42
0,-0.19,0.730294,1.26
0,-0.26,0.654691,1.41
-3.4,-3.97,0.39755,3.48
-1.7,-2.14,0.486521,3.4
-1.7,-1.97,0.647076,2.83
0,0,0.99297,0.02
-0.4,-1.36,0.20912,4.35
-2.3,-2.79,0.448206,4.63
0,0,0.997833,0
0,-0.04,0.929755,0.26
-0.6,-1.35,0.294177,3.03
-0.1,-0.93,0.261289,2.88
-4.4,-4.43,0.958623,0.32
0,-0.41,0.513287,2.78
0,-0.24,0.681518,0.97
-1.7,-2.03,0.584365,2.51
-2.5,-2.85,0.570624,1.03
-2.7,-2.82,0.825947,0.53
-6,-6.06,0.902545,0.21
-2,-2.17,0.764039,0.65
-4.1,-4.92,0.265488,4.95
0,-0.78,0.280874,2.56
0,-0.14,0.802656,0.91
-5.5,-5.6,0.846695,0.89
0,-0.12,0.828917,0.63
-4.4,-4.45,0.92693,0.34
-5.1,-5.36,0.656305,3.24
-2.4,-2.55,0.789181,0.59
-1.4,-1.97,0.397222,3.83
-0.7,-1.28,0.387692,2.72
0,-0.38,0.54292,2.68
-0.4,-1.31,0.229073,3.33
0,-0.35,0.563125,1.67
-1.4,-1.92,0.427718,2.85
-1.7,-1.94,0.679377,1.17
-2.8,-3.11,0.602304,2.87
-2.3,-2.53,0.686798,1.01
0,-0.53,0.426238,2.64
0,-0.02,0.962226,0.08
0,-0.03,0.953541,0.1
-8.7,-8.7,0.995224,0.01
-3,-3.26,0.651108,1.74
-5.6,-5.63,0.949782,0.18
0,-0.01,0.985405,0.03
0,-0.05,0.91765,0.3
0,-0.03,0.949557,0.18
0,-0.05,0.929263,0.23
-2.2,-2.88,0.33244,5.08
-3.3,-3.51,0.707883,1.84
-5.3,-5.89,0.382476,1.32
-3.4,-3.67,0.648059,3.18
-0.6,-0.86,0.653166,1.26
-0.7,-1.23,0.422984,1.38
0,0,0.99508,0.01
